,PosID,Activity,TimeStamp,OrderID,OperatorID
219,1,Sale item,2021-03-01 12:11:29,16.0,F
220,1,Sale item,2021-03-01 12:11:30,16.0,F
221,1,Sale item,2021-03-01 12:11:30,16.0,F
222,1,Sale item,2021-03-01 12:11:31,16.0,F
223,1,Sale item,2021-03-01 12:11:31,16.0,F
224,1,Sale item,2021-03-01 12:11:31,16.0,F
225,1,Sale item,2021-03-01 12:11:38,16.0,F
226,1,Sale item,2021-03-01 12:11:39,16.0,F
227,1,Sale item,2021-03-01 12:11:39,16.0,F
228,1,Sale item,2021-03-01 12:11:40,16.0,F
229,1,Sale item,2021-03-01 12:11:40,16.0,F
230,1,Sale item,2021-03-01 12:11:40,16.0,F
231,1,Sale item,2021-03-01 12:11:41,16.0,F
232,1,Sale item,2021-03-01 12:11:41,16.0,F
233,1,"Cancel the products in the order, including raw material, linked items, common items, choice items",2021-03-01 12:11:43,16.0,F
234,1,product replacements,2021-03-01 12:11:44,16.0,F
235,1,The order enters the payment from the sales inferface,2021-03-01 12:11:51,16.0,F
236,1,Apply payment to the order,2021-03-01 12:12:00,16.0,F
237,1,Sale item,2021-03-01 12:14:51,17.0,F
238,1,Start a pos order,2021-03-01 12:14:51,17.0,F
239,1,Sale item,2021-03-01 12:14:51,17.0,F
240,1,Sale item,2021-03-01 12:14:52,17.0,F
241,1,Sale item,2021-03-01 12:14:52,17.0,F
242,1,Sale item,2021-03-01 12:14:52,17.0,F
243,1,Sale item,2021-03-01 12:14:53,17.0,F
244,1,Sale item,2021-03-01 12:14:53,17.0,F
245,1,The order enters the payment from the sales inferface,2021-03-01 12:14:55,17.0,F
246,1,Apply payment to the order,2021-03-01 12:15:19,17.0,F
247,1,Start a pos order,2021-03-01 12:16:08,18.0,F
248,1,Sale item,2021-03-01 12:16:32,18.0,F
249,1,Sale item,2021-03-01 12:16:33,18.0,F
250,1,Sale item,2021-03-01 12:16:33,18.0,F
251,1,Sale item,2021-03-01 12:16:34,18.0,F
252,1,Sale item,2021-03-01 12:16:34,18.0,F
253,1,Sale item,2021-03-01 12:16:34,18.0,F
254,1,Apply discounts to order,2021-03-01 12:16:36,18.0,F
255,1,The order enters the payment from the sales inferface,2021-03-01 12:16:36,18.0,F
256,1,Apply payment to the order,2021-03-01 12:17:02,18.0,F
257,1,Start a pos order,2021-03-01 12:24:28,19.0,F
258,1,Sale item,2021-03-01 12:24:28,19.0,F
259,1,The order enters the payment from the sales inferface,2021-03-01 12:24:30,19.0,F
260,1,Apply payment to the order,2021-03-01 12:24:45,19.0,F
261,1,Start a pos order,2021-03-01 12:29:37,20.0,F
262,1,Sale item,2021-03-01 12:29:37,20.0,F
263,1,Sale item,2021-03-01 12:29:38,20.0,F
264,1,Sale item,2021-03-01 12:29:38,20.0,F
265,1,Sale item,2021-03-01 12:29:38,20.0,F
266,1,Sale item,2021-03-01 12:29:39,20.0,F
267,1,Sale item,2021-03-01 12:29:39,20.0,F
268,1,Sale item,2021-03-01 12:29:40,20.0,F
269,1,The order enters the payment from the sales inferface,2021-03-01 12:29:43,20.0,F
270,1,Apply payment to the order,2021-03-01 12:30:08,20.0,F
271,1,Start a pos order,2021-03-01 12:37:19,21.0,F
272,1,Sale item,2021-03-01 12:37:19,21.0,F
273,1,Sale item,2021-03-01 12:37:20,21.0,F
274,1,Sale item,2021-03-01 12:37:20,21.0,F
275,1,Sale item,2021-03-01 12:37:20,21.0,F
276,1,Sale item,2021-03-01 12:37:20,21.0,F
277,1,Sale item,2021-03-01 12:37:21,21.0,F
278,1,Sale item,2021-03-01 12:37:21,21.0,F
279,1,Sale item,2021-03-01 12:37:32,21.0,F
280,1,Modify DIY Item quantity,2021-03-01 12:37:40,21.0,F
281,1,Sale item,2021-03-01 12:37:44,21.0,F
282,1,Handling of raw materials: adding and emptying,2021-03-01 12:37:49,21.0,F
283,1,"Cancel the products in the order, including raw material, linked items, common items, choice items",2021-03-01 12:37:49,21.0,F
284,1,"Cancel the products in the order, including raw material, linked items, common items, choice items",2021-03-01 12:37:51,21.0,F
285,1,Sale item,2021-03-01 12:37:56,21.0,F
286,1,Sale item,2021-03-01 12:38:00,21.0,F
287,1,Sale item,2021-03-01 12:38:00,21.0,F
288,1,Sale item,2021-03-01 12:38:01,21.0,F
289,1,Sale item,2021-03-01 12:38:01,21.0,F
290,1,Sale item,2021-03-01 12:38:01,21.0,F
291,1,Sale item,2021-03-01 12:38:01,21.0,F
292,1,product replacements,2021-03-01 12:38:16,21.0,F
293,1,Modify DIY Item quantity,2021-03-01 12:38:27,21.0,F
294,1,Modify DIY Item quantity,2021-03-01 12:38:31,21.0,F
295,1,Sale item,2021-03-01 12:38:44,21.0,F
296,1,Modify DIY Item quantity,2021-03-01 12:39:02,21.0,F
297,1,product replacements,2021-03-01 12:39:14,21.0,F
298,1,product replacements,2021-03-01 12:39:22,21.0,F
299,1,product replacements,2021-03-01 12:39:31,21.0,F
300,1,The order enters the payment from the sales inferface,2021-03-01 12:39:34,21.0,F
301,1,The order returned to the sales from the payment inferface,2021-03-01 12:39:35,21.0,F
302,1,The order enters the payment from the sales inferface,2021-03-01 12:39:36,21.0,F
303,1,Apply payment to the order,2021-03-01 12:39:37,21.0,F
304,1,Sale item,2021-03-01 12:39:55,22.0,F
305,1,Sale item,2021-03-01 12:39:55,22.0,F
306,1,Start a pos order,2021-03-01 12:39:55,22.0,F
307,1,Sale item,2021-03-01 12:39:56,22.0,F
308,1,Sale item,2021-03-01 12:39:56,22.0,F
309,1,Sale item,2021-03-01 12:39:56,22.0,F
310,1,Sale item,2021-03-01 12:39:57,22.0,F
311,1,Sale item,2021-03-01 12:39:57,22.0,F
312,1,product replacements,2021-03-01 12:40:00,22.0,F
313,1,product replacements,2021-03-01 12:40:01,22.0,F
314,1,The order enters the payment from the sales inferface,2021-03-01 12:40:07,22.0,F
315,1,Apply payment to the order,2021-03-01 12:40:30,22.0,F
316,1,Sale item,2021-03-01 12:43:06,23.0,F
317,1,Sale item,2021-03-01 12:43:06,23.0,F
318,1,Start a pos order,2021-03-01 12:43:06,23.0,F
319,1,Sale item,2021-03-01 12:43:07,23.0,F
320,1,Sale item,2021-03-01 12:43:07,23.0,F
321,1,Sale item,2021-03-01 12:43:07,23.0,F
322,1,Sale item,2021-03-01 12:43:08,23.0,F
323,1,Sale item,2021-03-01 12:43:08,23.0,F
324,1,Sale item,2021-03-01 12:43:12,23.0,F
325,1,Sale item,2021-03-01 12:43:13,23.0,F
326,1,Sale item,2021-03-01 12:43:13,23.0,F
327,1,Sale item,2021-03-01 12:43:13,23.0,F
328,1,Sale item,2021-03-01 12:43:14,23.0,F
329,1,Sale item,2021-03-01 12:43:14,23.0,F
330,1,Sale item,2021-03-01 12:43:14,23.0,F
331,1,The order enters the payment from the sales inferface,2021-03-01 12:43:22,23.0,F
332,1,Apply payment to the order,2021-03-01 12:43:29,23.0,F
333,1,Sale item,2021-03-01 12:48:37,24.0,F
334,1,Sale item,2021-03-01 12:48:37,24.0,F
335,1,Start a pos order,2021-03-01 12:48:37,24.0,F
336,1,Sale item,2021-03-01 12:48:38,24.0,F
337,1,Sale item,2021-03-01 12:48:38,24.0,F
338,1,Sale item,2021-03-01 12:48:38,24.0,F
339,1,Sale item,2021-03-01 12:48:39,24.0,F
340,1,Sale item,2021-03-01 12:48:39,24.0,F
341,1,The order enters the payment from the sales inferface,2021-03-01 12:48:48,24.0,F
342,1,Apply payment to the order,2021-03-01 12:49:01,24.0,F
343,1,Sale item,2021-03-01 12:49:41,25.0,F
344,1,Sale item,2021-03-01 12:49:41,25.0,F
345,1,Start a pos order,2021-03-01 12:49:41,25.0,F
346,1,Sale item,2021-03-01 12:49:42,25.0,F
347,1,Sale item,2021-03-01 12:49:42,25.0,F
348,1,Sale item,2021-03-01 12:49:42,25.0,F
349,1,Sale item,2021-03-01 12:49:42,25.0,F
350,1,Sale item,2021-03-01 12:49:43,25.0,F
351,1,Sale item,2021-03-01 12:49:50,25.0,F
352,1,Sale item,2021-03-01 12:49:51,25.0,F
353,1,Sale item,2021-03-01 12:49:51,25.0,F
354,1,Sale item,2021-03-01 12:49:52,25.0,F
355,1,Sale item,2021-03-01 12:49:52,25.0,F
356,1,Sale item,2021-03-01 12:49:52,25.0,F
357,1,Sale item,2021-03-01 12:49:53,25.0,F
358,1,"Cancel the products in the order, including raw material, linked items, common items, choice items",2021-03-01 12:49:55,25.0,F
359,1,The order enters the payment from the sales inferface,2021-03-01 12:49:56,25.0,F
360,1,Apply payment to the order,2021-03-01 12:50:09,25.0,F
361,1,Start a pos order,2021-03-01 12:50:26,26.0,F
362,1,Sale item,2021-03-01 12:50:26,26.0,F
363,1,Sale item,2021-03-01 12:50:31,26.0,F
364,1,Sale item,2021-03-01 12:50:32,26.0,F
365,1,Sale item,2021-03-01 12:50:33,26.0,F
366,1,Sale item,2021-03-01 12:50:33,26.0,F
367,1,Sale item,2021-03-01 12:50:33,26.0,F
368,1,Sale item,2021-03-01 12:50:34,26.0,F
369,1,Sale item,2021-03-01 12:50:34,26.0,F
370,1,Sale item,2021-03-01 12:50:34,26.0,F
